Date,"GLD,IEF,LQD,QQQ,TIP,VNQ","GLD,IEF,QQQ,TIP,VNQ","GLD,IEF,LQD,QQQ,VNQ","GLD,IEF,QQQ,VNQ","GLD,IEF,QQQ,TIP,TLT,VNQ"
2013-11-15,232181.20242779836,239984.54563715405,247066.78900258333,262352.2707189237,241862.0994549896
2013-11-18,231863.18259096198,237986.98587176244,246728.38029806843,260168.5286827194,239848.91149173252
2013-11-19,230940.51497558405,236901.6835250291,245746.5586748516,258982.07088675545,238755.1181250495
2013-11-20,229729.79403410834,235391.5816670451,244458.21606890092,257331.22020215355,237233.20176667237
2013-11-21,230933.8500034546,237551.6943605487,245739.46639845023,259692.6658887699,239410.21441439542
2013-11-22,231543.46034609235,237932.28998140604,246388.1600408441,260108.7348697641,239793.7876801636
2013-11-25,231711.428346682,237814.42096794138,246566.89679527096,259979.87989184144,239674.99650141678
2013-11-26,232141.87194041754,238213.59023653573,247024.93696148143,260416.25367474026,240077.2887285426
2013-11-27,232970.4989737276,240026.6294352149,247906.68887877677,262398.2769313339,241904.51250173396
2013-11-29,232849.6000373081,239978.0332253715,247778.0388773871,262345.1513187371,241855.53609241112
2013-12-02,231771.47849204607,238898.97756207592,246630.79687175906,261165.52242744283,240768.03828099763
2013-12-03,232130.8850615129,238703.38579474937,247013.24569249086,260951.7005575561,240570.9162731778
2013-12-04,231665.59179917967,238926.93948582804,246518.12157793227,261196.09053827907,240796.21896890618
2013-12-05,231218.77481448321,238619.5472564725,246042.6582909545,260860.04786036967,240486.4218119655
2013-12-06,232060.926389166,240352.28910249402,246938.80183416427,262754.2896610928,242232.72001454193
2013-12-09,232585.049053045,241330.48410402346,247496.52701714213,263823.6571871383,243218.56806620775
2013-12-10,233198.33898282712,241162.8306439593,248149.13615213876,263640.3776104266,243049.60294503983
2013-12-11,231849.4431826415,238060.5449463276,246713.76002967008,260248.9438202563,239923.04606636128
2013-12-12,231399.97892726853,237445.73687112686,246235.47975036554,259576.8326467763,239303.4279512233
2013-12-13,231754.536777503,237138.20294283336,246612.768991084,259240.63506289982,238993.48798674258
2013-12-16,232263.9323792203,238451.84656342902,247154.82293142172,260676.7166483356,240317.40908828424
2013-12-17,232613.2240996432,237976.73002454033,247526.508420547,260157.31694073102,239838.57540640567
2013-12-18,233415.28772958813,240743.6851855541,248379.99390323967,263182.1657598168,242627.17824149173
2013-12-19,232978.61326408538,240072.7879474216,247915.32339200506,262448.7376410361,241951.03214173988
2013-12-20,234441.8482708476,242517.6614225141,249472.36922903545,265121.48519695905,244415.03343823063
2013-12-23,234914.7991831583,245068.99803297338,249975.64194034282,267910.6187694781,246986.33079983262
2013-12-24,234903.56900327912,245181.08189287825,249963.69177188101,268033.14938943496,247099.29156403363
2013-12-26,235016.03152992213,245994.22124820563,250083.3644889238,268922.0772814985,247918.7926327662
2013-12-27,234696.50475624207,245377.33492191517,249743.35223492558,268247.6941538348,247297.08000704044
2013-12-30,235084.90826927987,245012.88525355203,250156.6570494418,267849.27600651624,246929.77901396205
2013-12-31,235120.75188688576,246610.9186425788,250194.79867079412,269596.2538678729,248540.31484843852
2014-01-02,234887.94497864062,244676.4683584099,249947.06606076233,267481.5034230175,246590.73011256228
2014-01-03,234591.85723521552,242910.04939813967,249631.9955586453,265550.44563745265,244810.4913179608
2014-01-06,234668.90878109715,242012.95342208713,249713.9870283664,264569.7359598969,243906.3767817325
2014-01-07,235229.14140935606,244255.92952711505,250310.13725547813,267021.7683303982,246166.90113487004
2014-01-08,234703.36675562797,244788.59945129402,249750.6541703824,267604.08567829663,246703.7384792766
2014-01-09,234823.0067522486,243975.48371245633,249877.9645189044,266715.1836038943,245884.26121180068
2014-01-10,235931.6674008188,244760.566678073,251057.70354890163,267573.44011447683,246675.486387598
2014-01-13,235140.43506142058,241143.84298627626,250215.7437717706,263619.62021083845,243030.46673466943
2014-01-14,236080.52366425935,245741.76097378862,251216.1032756953,268646.08648349205,247664.35719886207
2014-01-15,236734.4706086478,247760.4512765586,251911.97602524894,270852.9285257738,249698.84101731412
2014-01-16,237123.26800778092,247788.55489924861,252325.69997866094,270883.65154257714,249727.16451276277
2014-01-17,236883.07486486368,246386.6564568105,252070.10758814667,269351.0893573144,248314.29811500976
2014-01-21,237228.02146794103,248265.11204400627,252437.16938603774,271404.6261275137,250207.45007129884
2014-01-22,237028.10503772617,248909.98391053837,252224.4359262849,272109.60318367486,250857.36718618983
2014-01-23,237396.192887886,248068.9062479486,252616.1226014288,271190.1329984363,250009.70923080534
2014-01-24,235810.69702148056,243190.49521279824,250928.97752424938,265857.0303639564,245093.13124103006
2014-01-27,234782.35806263404,240835.41163137584,249834.7097630705,263282.44155583705,242719.62232243488
2014-01-28,235520.94017879144,240695.20053229132,250620.64380917614,263129.16210141574,242578.31426152855
2014-01-29,235045.0633738713,238115.8547651006,250114.25762061722,260309.40878273806,239978.7886095046
2014-01-30,236499.2889689022,242517.661422514,251661.71643508086,265121.485196959,244415.0334382305
2014-01-31,236789.30176680745,241872.74232300255,251970.32251515487,264416.45650547545,243765.06872082615
2014-02-03,235975.07233984052,236109.5945430498,251144.00880064798,258139.52635975226,237952.18994602733
2014-02-04,235592.7818195977,236051.3782249876,251017.32570350647,258830.37065016423,237514.17563523757
2014-02-05,234775.3942175502,235203.31565442207,250238.17074609522,258042.40758513988,236454.3430171636
2014-02-06,235042.07717202327,235682.55361964944,250620.6381402304,258910.61060781722,236705.89646826
2014-02-07,236129.64305509263,236927.54826845005,251961.95980890587,260726.19897350235,237794.6887084847
2014-02-10,236574.46946995283,237522.7079570972,252539.20288876843,261682.88552596283,238402.89932042215
2014-02-11,236290.92788062952,237327.18058649066,252444.235699689,261912.29936937988,238024.50989175524
2014-02-12,235829.26262261692,236973.01685972643,252007.60754753614,261709.96848294706,237534.7988928711
2014-02-13,236846.57739401018,238011.41276821465,253188.9048216851,263039.7926211235,238622.53764439136
2014-02-14,236932.30628887485,237939.67279149065,253531.16591879964,263289.2362923583,238582.37842490902
2014-02-18,237550.8982929777,238617.0753021973,254269.35935440942,264221.07367584726,239239.75448602054
2014-02-19,237075.8217957951,238048.6897208186,253757.06810161794,263512.7865596827,238602.53913760165
2014-02-20,236763.84195011694,237732.7643931664,253602.57380444073,263485.36907194735,238244.86808854243
2014-02-21,237057.0568819939,238048.28172966203,253858.83105538043,263747.19092377264,238705.8195116269
2014-02-24,237205.12217898984,238208.14548942028,254082.4082663397,264050.75964843825,238748.5372309396
2014-02-25,237983.36916094192,238929.23377917235,254856.77204101856,264695.02926113084,239687.98199663253
2014-02-26,238568.92783777285,239435.2926839124,255498.57029536835,265217.56666083564,240313.3129414922
2014-02-27,238926.82899965244,239773.15614954033,255889.9348503456,265589.51434936246,240802.34496398445
2014-02-28,239115.97005961576,240106.8111202417,256026.38755051367,265953.3679950885,241106.3481471325
2014-03-03,239731.55168835857,240723.89730141676,256474.46963672733,266258.18151015247,241877.54454505374
2014-03-04,238961.65576356056,240137.3011192935,255936.52640039136,266179.11353967385,240855.12201266526
2014-03-05,239121.6395550861,240399.96005871153,256041.55331189316,266423.6085744295,241154.43151683194
2014-03-06,238510.96935344677,239824.6119960605,255381.66547731232,265799.10442890984,240321.90203551113
2014-03-07,237407.43165990929,238627.90401718055,253981.0800790242,264068.05150380335,239078.4000989634
2014-03-10,237282.59247131067,238590.39400513607,253762.5508141527,263941.55232076265,239094.2682987924
2014-03-11,237524.69883111012,238891.52214311413,254133.93401215668,264490.0083224629,239442.83176161713
2014-03-12,238497.47283822275,239917.09168434716,255345.83745700243,265929.34056559636,240561.48221851204
2014-03-13,238964.60230840338,240251.72296624846,255658.36651402796,265917.4626117344,241308.88724357632
2014-03-14,238954.42620248513,240333.8865582895,255659.31594834576,266082.0414748385,241386.0223934819
2014-03-17,238532.79606405162,239868.89396584715,255255.71698159378,265619.6855218801,240729.43047317542
2014-03-18,239126.51785056898,240413.6204614148,255938.08311000833,266267.81199987605,241322.26762864596
2014-03-19,236678.75722225872,237691.35290228936,253228.78021817372,262954.14550575666,238711.4775176228
2014-03-20,236646.04063985677,237528.94495080356,253454.70040856913,263117.93006830686,238511.48053972633
2014-03-21,237289.05337273338,238111.83244781976,254051.51698914962,263578.85516000766,239380.64598408237
2014-03-24,236849.16433063327,237350.70510958444,253308.93518077838,262110.77154581767,238966.04294893198
2014-03-25,237147.12013223371,237727.1186720603,253760.6600825426,262785.691127555,239163.5110433493
2014-03-26,237155.20864942457,237409.0903815759,253467.89930038564,261758.05660965462,239154.88300367928
2014-03-27,237181.33662969136,237422.8071432227,253474.40637596606,261731.58364135792,239337.43542668404
2014-03-28,236981.97137686762,237217.11627617368,253405.4451308913,261731.833932657,238967.92688347265
2014-03-31,237192.80135395552,237511.10473547952,253692.93697011552,262204.35689797124,239138.24516777523
2014-04-01,237099.9223863739,237596.5329051636,253863.22961195654,262835.65514145966,238921.7876978337
2014-04-02,236710.49684900788,237181.03407677988,253499.04292748065,262448.88812930294,238365.52322441223
2014-04-03,236699.81696811685,236987.25486069647,253380.33875902856,261939.21862218156,238350.35334490312
2014-04-04,237049.27170927558,237103.56643238847,253480.56274274224,261461.6240850093,238681.2552453477
2014-04-07,237299.8133292959,237227.73648997504,253707.76090669914,261451.27777416632,238995.45570619925
2014-04-08,237982.82247853203,237932.36835349406,254645.76620284963,262589.17952907184,239684.98861030757
2014-04-09,238410.09371012848,238448.95894018584,255199.27732106185,263376.5673310885,239958.43978543158
2014-04-10,237942.41391855304,237665.84688290916,254214.48537379561,261502.6023284519,239607.36030402096
2014-04-11,237813.23802248263,237421.09588181326,253799.86674253803,260699.04192378145,239677.71768307337
2014-04-14,238006.7301228271,237626.97540958127,254251.03502569036,261341.11168918284,239764.466778458
2014-04-15,238780.90294668192,238506.92583249634,255146.60307476812,262490.0663288981,240740.75968679934
2014-04-16,239260.37170421623,239136.23328354768,255782.76913492294,263483.41258565115,241327.86833116788
2014-04-17,238311.41556005605,238358.06743012066,254524.40501065855,262324.5333423013,240272.89679309746
2014-04-21,238731.7538216829,238816.65531088485,255130.1748422963,263115.5302591259,240639.68328607484
2014-04-22,238998.18933475437,239140.81394252888,255514.38415024962,263675.2654674136,241036.31539323312
2014-04-23,239159.9523226999,239156.72878621216,255471.44844762265,263239.79469480336,241249.5292095507
2014-04-24,239541.47349349727,239673.97093984092,255966.28412444523,264039.9256037934,241761.84120366102
2014-04-25,239139.1917112572,239127.41912145528,255346.84489120723,263030.2518737669,241340.85398807246
2014-04-28,239086.6173035573,239166.9419606403,255538.20828536415,263545.17162198306,241205.30106739362
2014-04-29,239322.37234467108,239480.4717091219,255933.40763777957,264179.0750219968,241428.35140388907
2014-04-30,240069.26116369557,240258.3194758583,256663.47353887485,264941.12295642897,242244.36215351877
2014-05-01,240927.40012668382,241059.17326207043,257580.3691167923,265788.43780308083,243311.3058477262
2014-05-02,241303.1307696055,241378.38455127124,257874.5309946267,265909.79960618267,243806.8319468528
2014-05-05,241089.79956879863,241333.92635864,257768.4119196857,266198.09227984236,243551.84448671373
2014-05-06,240940.52028105658,240947.47522389377,257582.10182887228,265552.1158943232,243363.40638599056
2014-05-07,241315.86436822134,241465.03488641753,258077.38663074086,266391.37362186826,243681.66903780683
2014-05-08,241537.49523611748,241755.06882482982,258265.6740286896,266675.2720742027,243777.4864557901
2014-05-09,241452.8605848697,241747.15508676745,258201.56892074313,266768.97606855776,243654.832602083
2014-05-12,241297.49195949145,241785.89522212595,258243.18430796618,267319.49617319304,243542.8982522347
2014-05-13,241800.83103383353,242121.64955759104,258735.18328357174,267485.15264019865,244142.17670115147
2014-05-14,242733.15157146304,242939.595403987,259547.32683343012,267977.3471162847,245234.89497952643
2014-05-15,243234.6338576833,243472.7822414767,259826.13995154153,268134.91930361104,245981.67505815715
2014-05-16,243317.3157861222,243712.19030380077,260053.58421253462,268757.4209935788,246086.05441271796
2014-05-19,242984.94920903555,243333.41881900866,259858.65067913706,268588.9056625707,245491.74075238564
2014-05-20,243138.43355093975,243552.45988349032,259893.20792727955,268649.8346757782,245760.37288258417
2014-05-21,242855.28720752074,243339.56983122302,259534.6997675685,268368.06012724945,245356.0394278791
2014-05-22,242901.9631363273,243440.97999687592,259446.22023037,268275.6475346982,245391.71416376348
2014-05-23,243624.24162847825,244359.37306456806,260280.44098702804,269539.9798889499,246374.5800974266
2014-05-27,244347.62109407785,245026.5387747113,261291.26067275123,270653.75358784356,247160.69563330145
2014-05-28,245165.88638262107,245698.43742780853,261952.21627051776,270909.27376133285,248188.29944049838
2014-05-29,245015.04948864027,245787.83881648135,261772.42114623057,271150.1660941664,248070.94174258615
2014-05-30,244950.29323640058,245677.78166426488,261912.63095382732,271365.8817442082,247960.24285320754
2014-06-02,244058.01850365565,244986.83305264753,261000.25289807186,270831.23618027405,247092.27596987362
2014-06-03,243015.72855768728,243966.6303175512,260042.24705781028,269981.7841799816,245793.9141670511
2014-06-04,242875.158808769,243819.12230634183,260094.78712670956,270152.40346198325,245656.34389594634
2014-06-05,243967.7506675115,245134.07453119775,261456.56677900619,272076.05130319594,246818.513926125
2014-06-06,244021.88381065722,245014.0629739197,261536.58381339544,271861.7736770998,246713.8609253558
2014-06-09,243408.07975997616,244352.59121122136,260637.9243301988,270695.61889991385,246089.63332785628
2014-06-10,242861.57475536366,243768.6457863151,259995.86191873325,269930.1123348414,245459.00846246505
2014-06-11,242979.59512817266,243861.75844879862,260074.62351526067,269936.8499368369,245599.45463166802
2014-06-12,243422.95624599824,244179.05450279228,260434.1942605466,270010.5279034192,246168.99364525347
2014-06-13,243299.63318297095,244024.3403695212,260416.80947562892,270009.17786529067,246016.27619050234
2014-06-16,243217.48924366696,243918.745681736,260200.08787628065,269662.3992879763,246006.34403206749
2014-06-17,242718.1837813425,243539.3656026569,259601.88447398314,269218.1469968688,245414.15191601586
2014-06-18,244064.75627439487,244871.11827470787,261103.86684130042,270780.03566847864,246829.83401105335
2014-06-19,243815.05968760425,244852.01789476094,260873.91057522185,270976.5431406344,246389.6475222117
2014-06-20,244389.24245968185,245466.54841700403,261357.4382861856,271464.08915165334,247175.026097853
2014-06-23,244159.8395292981,245157.2262337171,261105.5497703957,271057.95949980896,246801.64060218993
2014-06-24,245015.5897159285,245950.78023872725,261918.10417404948,271720.2327449777,247828.6478389336
2014-06-25,245213.96616696517,246131.62829891552,262167.44280812476,271969.7945994835,248071.98651899584
2014-06-26,245614.88163808215,246514.46922611733,262568.55998927803,272333.8496338602,248565.10536608213
2014-06-27,245930.83791131672,246966.34081825527,262999.8874005253,273079.3971969377,248909.8092467698
2014-06-30,245878.2717023282,246979.27036105236,262913.71761672787,273088.0085767695,249003.5256969734
2014-07-01,245446.53956170107,246744.7854440278,262675.9385100931,273341.0882758988,248518.4762602545
2014-07-02,244716.56076989122,246054.5580128636,262034.1409643394,272807.4895070512,247595.87807941745
2014-07-03,244525.41099593817,245880.264089646,261703.93794155307,272434.0875434777,247337.4199348573
2014-07-07,244853.95779805272,246177.34011997667,262008.91293837855,272676.7763002772,247811.53597104404
2014-07-08,245280.15340973638,246454.9049010964,262345.4061475564,272730.6241779986,248380.77478837367
2014-07-09,245880.73231399138,247122.80028235196,262988.34804958076,273502.0442300533,248998.8115118014
2014-07-10,246167.57666886935,247558.1531599543,263291.0582219908,274049.49547024345,249394.27797120687
2014-07-11,246743.0824792146,248077.21032381587,263975.77914014965,274699.04268276825,250041.07191349735
2014-07-14,246209.9887051616,247536.5780687299,263392.14271215047,274078.0970770344,249434.24293421165
2014-07-15,245713.661713153,246967.05817176326,262873.7607275467,273432.0029946759,248868.0793614314
2014-07-16,246176.7652332871,247396.28163221292,263541.27285146056,274148.24040496757,249403.88510214965
2014-07-17,246930.36379227875,248098.36455753574,264089.83554347756,274511.00043780927,250394.15409935906
2014-07-18,247166.1161237922,248511.30880727427,264572.3876911818,275400.03991195274,250669.04214495275
2014-07-21,247191.1470680582,248544.25686300013,264460.3302654584,275231.43023598666,250843.1293904719
2014-07-22,247421.86014370588,248789.96465045927,264852.3197549459,275728.6013293621,251123.01113261248
2014-07-23,247683.34379212494,249043.8976722253,265224.61280264374,276144.66557488986,251311.71602675103
2014-07-24,246851.16875877528,248251.36718702616,264208.90837074973,275099.9969136516,250387.0928491847
2014-07-25,247489.1484970367,248794.63386769439,264750.130972174,275440.8141176973,251214.42224042938
2014-07-28,247446.01142055175,248828.05891041807,264780.70289698057,275630.6854417903,251203.95699861448
2014-07-29,247432.33381691773,248739.10591902595,264642.7244806363,275309.81552928407,251230.4856985277
2014-07-30,246366.0885361874,247690.0088248724,263684.6928310584,274434.02654234716,249889.1263344898
2014-07-31,245014.71403515714,246123.8507135509,261825.05258934866,271975.6240090479,248406.12273619813
2014-08-01,245844.8878572833,246824.39476554433,262679.61195614754,272634.6056174556,249254.18097108934
2014-08-04,246203.56119630733,247289.775959046,263337.01783013163,273653.19336877245,249583.72429832342
2014-08-05,245839.977571945,246707.153317565,262704.0275827981,272483.3473897487,249170.33397415964
2014-08-06,245750.86099011393,246740.10280938577,262566.8407275145,272526.7259155923,249218.4785476397
2014-08-07,246398.4714270339,247392.48633136865,263098.78779519757,272991.530309694,250085.7445240753
2014-08-08,246655.4786403071,247763.84934749006,263551.7492062712,273756.9196369655,250346.67892942938
2014-08-11,247017.21977037785,248218.93510124538,264067.456187786,274523.2559861161,250746.28217607806
2014-08-12,246640.89343052296,247751.17556729302,263806.9152002773,274179.57503181085,250129.24775408476
2014-08-13,247893.88181054167,249278.33515994163,265354.37096231035,276366.6375709094,251682.67730475057
2014-08-14,248268.36865543772,249691.9685983553,265799.57565830287,276919.3190812589,252301.49792967708
2014-08-15,248988.37044121866,250361.59637893163,266615.32316118566,277701.1397839828,253237.63427665547
2014-08-18,248924.93371331543,250474.7609083765,266891.5910615877,278489.6925685598,253022.9910940931
2014-08-19,248916.9088949119,250523.0902203727,267052.6577006529,278852.03256850695,252967.98837505485
2014-08-20,248547.2878150649,250219.80488136207,266795.5216716433,278781.9169766703,252648.27869656484
2014-08-21,249025.17101665013,250566.63744055125,267309.0313488484,279086.9142929184,253131.76025973854
2014-08-22,248865.11692365678,250237.54341996144,267117.4312548382,278585.3877366542,253017.28458298004
2014-08-25,249116.011280345,250438.62985188645,267366.8661658788,278745.83128006593,253313.89036954183
2014-08-26,249187.2724617215,250476.53446298494,267544.81476452865,278931.1414403484,253245.1732887481
2014-08-27,249607.09367177295,250900.1335396991,267982.0561818626,279382.04273950617,253889.773832192
2014-08-28,249896.3011050973,251101.79719793666,268254.10797627,279489.99600384507,254234.6602295234
2014-08-29,250161.72780993732,251396.45260213505,268731.1667938362,280145.00231828477,254517.05663354075
2014-09-02,249193.9261758449,250508.22629771326,267834.2482273186,279436.1055570032,253180.69933422902
2014-09-03,249419.27976965826,250691.8295517798,267990.96733109036,279470.21993704414,253515.9987752269
2014-09-04,248331.4310198793,249869.81992312227,266765.9885323502,278626.9477718087,252408.65659459512
2014-09-05,248741.80737716073,250429.80817195485,267454.1774716916,279759.7817142936,252846.5709960713
2014-09-08,248421.9196051519,250146.88274338056,267217.3785552854,279649.08304790384,252609.24203327452
2014-09-09,247515.58796659915,249139.5921747711,266173.80693377985,278348.20167162083,251692.42112281366
2014-09-10,246749.97962711472,248221.8776322601,265413.98059214355,277339.11758212507,250684.44385069402
2014-09-11,246654.35675540048,248162.40161832157,265235.568670497,277167.81570410694,250530.39353784942
2014-09-12,244796.22694140146,246026.26803505642,262914.0517401251,274070.78678430466,248316.69391713498
2014-09-15,244607.82343498062,245737.01204489352,262538.26835498103,273394.6978097161,248106.0121713487
2014-09-16,245071.17756635696,246403.59877879568,263230.12455062364,274587.69520344253,248573.79894985145
2014-09-17,244342.7671172567,245646.56635515986,262787.93752543884,274302.33090139006,247825.51531909217
2014-09-18,244193.35359317006,245262.52910778293,262805.4953151945,274029.4519227404,247582.20800183306
2014-09-19,244890.18432976725,245859.37689970946,263546.35673880164,274617.194463053,248496.34185774988
2014-09-22,244568.07391720678,245316.95058516064,263145.3468036227,273784.17150967405,248052.25568754866
2014-09-23,244754.39294953816,245421.47432008025,263076.00200499,273396.21001904766,248332.73308393653
2014-09-24,244559.5412310644,245378.91494029172,262875.0276305058,273457.3751195171,248126.5780811487
2014-09-25,244618.23851698742,245172.65608164505,262630.5346068954,272546.64648957696,248303.0004581343
2014-09-26,244685.8673030755,245480.81432807262,263191.68271330156,273856.6310758666,248532.47836296033
2014-09-29,244812.55050725292,245699.5015077958,263310.251291501,274127.4769611008,248970.50499653083
2014-09-30,244682.53524878394,245376.9895604871,263219.03588317597,273730.70524780697,248511.79183300093
2014-10-01,245571.56446536563,246032.113779403,263949.287333956,273935.31458369637,249683.49269089423
2014-10-02,245273.76304698555,245516.18305624445,263629.19949186564,273360.8706918776,248805.29286120998
2014-10-03,245954.74233243783,246180.4838346871,264361.1409015954,274100.51170835097,249561.83866299945
2014-10-06,246081.4788700107,246309.39227246578,264497.3619614089,274244.040018184,249696.34968006652
2014-10-07,246465.5894285113,246297.74687513447,264910.2180198634,274231.07388326613,250410.88446412893
2014-10-08,248155.48153164904,248323.78949843993,266726.57577800035,276486.89575484826,252042.0213697061
2014-10-09,246871.4020826597,246842.61183058424,265346.40028341976,274837.73352083925,250625.72408027158
2014-10-10,246324.92332137676,245706.2829309677,264759.02494988794,273572.53033331514,250253.87409779453
2014-10-13,246476.48600737294,245477.13896573352,264921.9300608368,273317.3985001689,250397.3246828843
2014-10-14,246917.9165099665,245828.31754389024,265396.395688894,273708.40523829206,251030.26092286664
2014-10-15,247288.23239946598,246341.7016364588,265794.4247332364,274280.0136789127,251867.58808153003
2014-10-16,246522.1513938406,245413.77232591962,264971.0128862047,273246.8452697598,250778.28686662667
2014-10-17,246729.6740291911,245862.29134659696,265194.0657947354,273746.2321064562,250837.50151525033
2014-10-20,247675.43112714784,247189.91246364478,266210.6000687267,275224.4225050988,252096.88903639943
2014-10-21,248419.42233141334,248627.00362269825,267010.26899039577,276824.49825412774,252815.73136387463
2014-10-22,247998.299419557,248199.41706011118,266557.6307026263,276348.41788504604,252532.8375694377
2014-10-23,247998.11334666357,248572.12237850353,266557.4307046838,276763.3927721551,252349.83851413513
2014-10-24,248462.39434137926,249320.50027363456,267056.45687632024,277596.6463299163,253000.82750969616
2014-10-27,248730.6339336187,249555.989800248,267344.7705878874,277858.8433925805,253288.29720848144
2014-10-28,248744.40086086627,250232.75596558853,267359.5677841495,278612.36353088403,253487.67120242276
2014-10-29,248064.825217535,249374.4710202594,266629.1350602414,277656.7380522037,252928.1979158519
2014-10-30,248326.81112129125,249713.1463300121,266910.727079002,278033.8234907413,253243.3834015707
2014-10-31,248715.69251168024,250443.2674157208,267328.7110018316,278846.74968247063,253683.89943383352
2014-11-03,248555.30886547465,250543.59734933326,267156.32480065164,278958.45831881114,253762.55218734598
2014-11-04,248673.10767804048,250472.60195842604,267282.9392671646,278879.41113898,253880.45618193052
2014-11-05,248435.30205345972,250409.97227090344,267027.33709568053,278809.6784407146,253751.24845904735
2014-11-06,247691.06889778958,249667.19862440997,266227.40811580414,277982.66472534614,252802.99988970344
2014-11-07,248878.94236491856,250560.17607941278,267504.1779070225,278976.91728975595,254148.0562207734
2014-11-10,248293.61006521445,250503.3112817125,266875.0413712154,278913.60329384106,253588.49780981755
2014-11-11,248253.37082818025,250447.2707658552,266831.79076945636,278851.2070639141,253581.9384226039
2014-11-12,248033.29073369657,250066.34209457625,266595.24064517044,278427.0761901115,253234.20885976093
2014-11-13,248311.40317968497,250785.6470756276,266894.16606056684,279227.9595920344,253933.77447717663
2014-11-14,248466.35078412262,250814.50925361112,267060.7094054955,279260.0951115974,254229.59957098347
2014-11-17,248167.32274609373,250742.72237209446,266739.3031478026,279180.1666759588,254032.16586961044
2014-11-18,248658.4170001932,251463.79269028883,267267.1491900167,279983.015626924,254756.74908358217
2014-11-19,247477.14503296968,250383.3150730581,265997.47493202577,278779.9979743499,253546.30729251535
2014-11-20,248250.67566307876,251027.60576782993,266828.89390756056,279497.35950673063,254346.677168695
2014-11-21,249121.7718411243,251748.1014752331,267765.1798977363,280299.56867866276,255253.91062165884
2014-11-24,249682.54405845774,252444.14144808744,268367.9183599198,281074.54852173175,255850.9666145394
2014-11-25,250457.19852156294,252990.02033704155,269200.5452722084,281682.33708588773,256751.4673205828
2014-11-26,251421.13587730983,254046.41352625136,270236.62035133207,282858.53882705444,257741.31281140776
2014-11-28,252239.40695395376,254990.4054350823,271116.1279930102,283909.5915393923,258936.73134568465
2014-12-01,251278.9737863502,253973.62455144763,270083.8193432984,282777.4946478829,257797.8016657108
2014-12-02,250574.03087090954,253851.14681023758,269326.1209487519,282641.1263581809,257137.00906474952
2014-12-03,250713.69659631152,253923.8289014207,269476.23877190094,282722.05153175676,257420.52171099524
2014-12-04,251277.44017288642,254592.6839761567,270082.17095953017,283466.7633602012,258431.02296320754
2014-12-05,250179.28891821878,253442.48493633093,268901.8378794952,282186.11698047275,257187.04567209206
2014-12-08,250985.34642293627,254030.98389756095,269768.2179279489,282841.35928035097,258358.336638279
2014-12-09,251664.26071752666,255000.37985224574,270497.9398100736,283920.69718353555,259421.3795469629
2014-12-10,251610.16602631644,254964.05357421725,270439.79686007625,283880.25103914196,259820.05969886924
2014-12-11,251550.33618551138,255020.55641271145,270375.4895618099,283943.1620250292,260105.38737929086
2014-12-12,251854.35146331825,255269.4007332001,270702.2562869821,284220.2284866723,261097.3602111376
2014-12-15,250971.44870168608,253483.58126286644,269753.2801495154,282231.87415812246,259561.40207164022
2014-12-16,250943.70335828833,253489.45659506312,269723.45844099385,282238.4158284307,260290.38533821143
2014-12-17,251663.831461307,254612.4265964718,270497.47842980956,283488.74504715926,260654.62451187437
2014-12-18,252123.24191392347,255201.52724196255,270991.2695648943,284144.6572700191,260075.98135386233
2014-12-19,252518.40441418067,255916.33525351013,271416.00465403654,284940.53368835454,261428.63795516654
2014-12-22,253519.65561714178,257050.30501336904,272492.18601908674,286203.1101793807,262405.4632621167
2014-12-23,251818.5496978872,255461.61122308043,270663.7752417871,284434.2381141263,259975.828306817
2014-12-24,252054.689361481,255353.31179912953,270917.5867775508,284313.65614491305,260209.52658154507
2014-12-26,252570.93602158708,256072.8148641832,271472.4675444677,285114.76009610755,260995.12999467817
2014-12-29,253278.23232854123,256922.26406727827,272232.6954501738,286060.54774593184,262105.57588201936
2014-12-30,253261.7062544884,256767.08390798382,272214.93262214377,285887.768164029,262143.29334486477
2014-12-31,252519.05106245948,255462.89022447058,271416.6996952263,284435.66217069677,261224.87542528447
2015-01-02,253810.96122487294,257013.6649243289,272805.2919266229,286162.3146337773,263103.8017115198
2015-01-05,254346.42840969807,257250.5164335945,273380.8316155646,286426.0281454145,264097.11778135627
2015-01-06,255152.70333391931,257926.7440764971,274247.4453544425,287178.94868592086,265575.6787000449
2015-01-07,256359.09593253673,259673.10228612673,275544.12018462195,289123.3663401123,266925.5761529136
2015-01-08,256603.43403268632,260571.41528019035,275806.7436994553,290123.55956222187,266988.5446028422
2015-01-09,257028.02877746322,260846.45334298245,276263.11364006135,290429.7904728785,267780.3439653617
2015-01-12,257396.17286365153,261146.40811516833,276658.80835087685,290763.76396770973,268324.56804331945
2015-01-13,257489.06811811382,261154.92413356315,276758.65556350263,290773.2458119379,268331.6294159776
2015-01-14,258162.30116230948,261975.99436955282,277482.27103018743,291687.43595539534,269405.2614968419
2015-01-15,258956.4751993457,262450.07063708955,278335.878293517,292215.2785589052,270616.8921417672
2015-01-16,258605.13870176484,262757.574845086,277958.2489928577,292557.6576925042,270206.89877895464
2015-01-20,259017.51699382355,263064.3019641571,278401.48824385914,292899.17160531564,271154.4748308225
2015-01-21,258755.17574435828,262702.85526150063,278119.514286551,292496.73220552976,270248.89233135374
